wall_time_sec,mode,offline_wer,offline_wer_ci_mean,offline_wer_ci_low,offline_wer_ci_high,offline_wer_num_masked,offline_wer_num_masked_ci_mean,offline_wer_num_masked_ci_low,offline_wer_num_masked_ci_high,offline_n_ref_words,offline_cer,offline_cer_ci_mean,offline_cer_ci_low,offline_cer_ci_high,offline_n_ref_chars,offline_wer_norm,offline_wer_num_masked_norm,offline_cer_norm,offline_rtf,offline_total_audio_sec,offline_total_infer_sec,n_utts,offline_order_hash,streaming_wer,streaming_wer_ci_mean,streaming_wer_ci_low,streaming_wer_ci_high,streaming_wer_num_masked,streaming_wer_num_masked_ci_mean,streaming_wer_num_masked_ci_low,streaming_wer_num_masked_ci_high,streaming_n_ref_words,streaming_cer,streaming_cer_ci_mean,streaming_cer_ci_low,streaming_cer_ci_high,streaming_n_ref_chars,streaming_wer_norm,streaming_wer_num_masked_norm,streaming_cer_norm,streaming_rtf,streaming_total_audio_sec,streaming_total_infer_sec,streaming_latency_proxy_ms,streaming_chunk_ms,streaming_overlap_ms,streaming_lookahead_ms,streaming_n_chunks_total,streaming_avg_chunks_per_utt,stability_edit_overhead,stability_change_rate,stability_avg_step_edits,streaming_mode,stitch_policy,stateful,streaming_order_hash,delta_wer,delta_wer_num_masked,order_hash_match,wer,rtf,latency_proxy_ms,run_id
49.92280733200005,1.0,0.18781528909584788,0.18753847824075887,0.154942382512107,0.2227686176564474,0.18781528909584788,0.18753847824075887,0.154942382512107,0.2227686176564474,2577.0,0.11334697589813551,0.11315882670016374,0.09500148359509641,0.13544188822052383,8796.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.0035734318795217304,1156.784125,4.13368926999965,300.0,b1e8423402560f07df379a1164c1b6fe0196a896b898540385a49af0b3da9aca,0.21381451299961196,0.2133260169107924,0.17751047731398,0.2498410978801955,0.21381451299961196,0.2133260169107924,0.17751047731398,0.2498410978801955,2577.0,0.1361982719417917,0.13582926049882496,0.11413725165762537,0.16164748625430153,8796.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.011756737951428235,1156.784125,13.600007823997203,4000.0,4000.0,200.0,0.0,436.0,1.4533333333333334,0.1132763965684723,0.1425,0.6983333333333334,simulation,lcs,False,b1e8423402560f07df379a1164c1b6fe0196a896b898540385a49af0b3da9aca,0.02599922390376408,0.02599922390376408,1.0,0.21381451299961196,0.011756737951428235,4000.0,speech_massive_vie_300__chunkformer_ctc_large_vie__stream
111.98992040099984,0.0,0.1785021342646488,0.17828347949313364,0.1460177580928447,0.20782898082412446,0.1785021342646488,0.17828347949313364,0.1460177580928447,0.20782898082412446,2577.0,0.10686675761709868,0.10691938829358878,0.08771464905342613,0.1244088437495447,8796.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.0807501002972357,1156.784125,93.41043411600003,300.0,b1e8423402560f07df379a1164c1b6fe0196a896b898540385a49af0b3da9aca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1785021342646488,0.0807501002972357,-1.0,speech_massive_vie_300__pho_whisper_large__offline
96.25060503100008,0.0,0.22390376406674428,0.2232760392019641,0.18976015538393198,0.2582482903271292,0.22390376406674428,0.2232760392019641,0.18976015538393198,0.2582482903271292,2577.0,0.1469986357435198,0.14648265734242671,0.1192860166709211,0.17321854839188314,8796.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.06762256000790007,1156.784125,78.22470390899866,300.0,b1e8423402560f07df379a1164c1b6fe0196a896b898540385a49af0b3da9aca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22390376406674428,0.06762256000790007,-1.0,speech_massive_vie_300__whisper_large_v3__offline
52.79050041599976,1.0,0.04483645718485851,0.0449871673410734,0.038344841646085814,0.051803362861571944,0.04483645718485851,0.0449871673410734,0.038344841646085814,0.051803362861571944,2721.0,0.034482758620689655,0.034513160403155815,0.029448331426810154,0.039994953331813736,8874.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.004794505022607628,768.3755000000006,3.68398019399865,300.0,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,0.0543917677324513,0.05446835220226947,0.044466899802917355,0.06825352529652173,0.0543917677324513,0.05446835220226947,0.044466899802917355,0.06825352529652173,2721.0,0.04259634888438134,0.042581790915981334,0.03359723450364088,0.05505789292390008,8874.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.011923669423341861,768.3755000000006,9.16185545499502,4000.0,4000.0,200.0,0.0,315.0,1.05,0.020055555555555556,0.03,0.10333333333333333,simulation,lcs,False,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,0.009555310547592795,0.009555310547592795,1.0,0.0543917677324513,0.011923669423341861,4000.0,viet_youtube_asr_v2_300__chunkformer_ctc_large_vie__stream
118.7527519140001,0.0,0.10547592796765895,0.10567250984994152,0.08795395081560332,0.12687092515760548,0.10547592796765895,0.10567250984994152,0.08795395081560332,0.12687092515760548,2721.0,0.08767185034933514,0.0878575622508454,0.07184982942077449,0.10728821004838718,8874.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.12466968902704528,768.3755000000006,95.7931346410005,300.0,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10547592796765895,0.12466968902704528,-1.0,viet_youtube_asr_v2_300__pho_whisper_large__offline
116.94830621300002,0.0,0.3627342888643881,0.3625192745062678,0.3007904247479578,0.4286205085512712,0.3627342888643881,0.3625192745062678,0.3007904247479578,0.4286205085512712,2721.0,0.3315303132747352,0.3314114160043078,0.27462341169615084,0.3955857756205041,8874.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.12172641127807951,768.3755000000006,93.53159212900005,300.0,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3627342888643881,0.12172641127807951,-1.0,viet_youtube_asr_v2_300__whisper_large_v3__offline
65.02761628000007,1.0,0.034367396593673966,0.034820146013301516,0.02676013986918324,0.043876056713040006,0.034367396593673966,0.034820146013301516,0.02676013986918324,0.043876056713040006,3288.0,0.01998175182481752,0.020301468177740346,0.015204958928120795,0.027541235191813836,10960.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.003783099879890618,1155.2124999999992,4.3702842699981375,300.0,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,0.061739659367396595,0.06265312677542752,0.0485108417839325,0.07570253423257714,0.061739659367396595,0.06265312677542752,0.0485108417839325,0.07570253423257714,3288.0,0.04571167883211679,0.046451796631892146,0.034289674416246835,0.059283311325782705,10960.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.010448319984416168,1155.2124999999992,12.070029849997354,4000.0,4000.0,200.0,0.0,457.0,1.5233333333333334,0.08330287601688531,0.265,0.7383333333333333,simulation,lcs,False,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,0.02737226277372263,0.02737226277372263,1.0,0.061739659367396595,0.010448319984416168,4000.0,vivos_300__chunkformer_ctc_large_vie__stream
136.87150724499998,0.0,0.030109489051094892,0.030340528080934178,0.023195624940314605,0.03800563898253142,0.030109489051094892,0.030340528080934178,0.023195624940314605,0.03800563898253142,3288.0,0.017153284671532848,0.017183870423979897,0.012241369197703486,0.021928778215369846,10960.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.0993759693891831,1155.2124999999992,114.8003620380016,300.0,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030109489051094892,0.0993759693891831,-1.0,vivos_300__pho_whisper_large__offline
56.16827056699958,1.0,0.08880778588807786,0.08955579481728908,0.07687342991256409,0.10221312421887736,0.08880778588807786,0.08955579481728908,0.07687342991256409,0.10221312421887736,3288.0,0.0427007299270073,0.043120187049767826,0.036658869503397584,0.051709039606417574,10960.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.002163435586959965,1155.2124999999992,2.4992278330009867,300.0,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,0.12317518248175183,0.12399762634969534,0.10542203506854395,0.13949050113607675,0.12317518248175183,0.12399762634969534,0.10542203506854395,0.13949050113607675,3288.0,0.06925182481751825,0.06975957353805154,0.05825967161357696,0.08386985609387002,10960.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.006219508818507222,1155.2124999999992,7.1848543309997694,4000.0,4000.0,200.0,0.0,457.0,1.5233333333333334,0.0869323277485042,0.2683333333333333,0.7566666666666667,simulation,lcs,False,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,0.034367396593673966,0.034367396593673966,1.0,0.12317518248175183,0.006219508818507222,4000.0,vivos_300__wav2vec2_base_vn_250h__stream
122.41767356299988,0.0,0.0948905109489051,0.09567474918540114,0.08271272390535162,0.11106996406569139,0.0948905109489051,0.09567474918540114,0.08271272390535162,0.11106996406569139,3288.0,0.05903284671532847,0.05939367969889,0.04945101227124451,0.0720005733969731,10960.0,strict_vi,strict_vi+mask_numbers,strict_vi_no_space,0.08693452416589767,1155.2124999999992,100.42784899799699,300.0,e8bfc0e23c398c4e3f1527b7604ddbb0250f69000dc969a22171593c9cb89094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0948905109489051,0.08693452416589767,-1.0,vivos_300__whisper_large_v3__offline
